Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T10:04:00+03:00,1.16231,1.16236,1.16225,1.16232,61650000
2026-06-05T10:05:00+03:00,1.16232,1.16239,1.16231,1.16236,41400000
2026-06-05T10:06:00+03:00,1.16237,1.16242,1.16236,1.1624,43650000
2026-06-05T10:07:00+03:00,1.16242,1.16243,1.16238,1.16241,85500000
2026-06-05T10:08:00+03:00,1.16241,1.16255,1.16241,1.16252,77760000
2026-06-05T10:09:00+03:00,1.1625,1.16251,1.16242,1.16242,72000000
2026-06-05T10:10:00+03:00,1.16242,1.1626,1.16238,1.16259,78750000
2026-06-05T10:11:00+03:00,1.1626,1.16267,1.16256,1.16263,66600000
2026-06-05T10:12:00+03:00,1.16264,1.16274,1.16263,1.16274,42300000
2026-06-05T10:13:00+03:00,1.16273,1.16273,1.16263,1.16263,49500000
2026-06-05T10:14:00+03:00,1.16265,1.16266,1.16259,1.16262,63000000
2026-06-05T10:15:00+03:00,1.16264,1.16282,1.16264,1.16282,79650000
2026-06-05T10:16:00+03:00,1.16281,1.16287,1.16277,1.16284,70650000
2026-06-05T10:17:00+03:00,1.16284,1.16288,1.16277,1.16279,46800000
2026-06-05T10:18:00+03:00,1.16281,1.16281,1.16267,1.16269,45900000
2026-06-05T10:19:00+03:00,1.16268,1.16271,1.16262,1.16269,29250000
2026-06-05T10:20:00+03:00,1.16266,1.16274,1.16266,1.16271,41400000
2026-06-05T10:21:00+03:00,1.16271,1.16277,1.1627,1.16277,22500000
2026-06-05T10:22:00+03:00,1.16279,1.16289,1.16275,1.16288,49500000
2026-06-05T10:23:00+03:00,1.16285,1.16297,1.16282,1.16282,59400000
2026-06-05T10:24:00+03:00,1.16282,1.16294,1.16282,1.16291,36000000
2026-06-05T10:25:00+03:00,1.16289,1.16294,1.16286,1.16293,29700000
2026-06-05T10:26:00+03:00,1.16292,1.16295,1.16283,1.16285,36000000
2026-06-05T10:27:00+03:00,1.16284,1.16292,1.16283,1.16292,25200000
2026-06-05T10:28:00+03:00,1.16292,1.16296,1.16291,1.16294,18900000
2026-06-05T10:29:00+03:00,1.16296,1.16303,1.16293,1.16303,20250000
2026-06-05T10:30:00+03:00,1.16303,1.16305,1.16295,1.16302,71100000
2026-06-05T10:31:00+03:00,1.16301,1.16308,1.163,1.16301,58050000
2026-06-05T10:32:00+03:00,1.16303,1.1631,1.16301,1.16306,46350000
2026-06-05T10:33:00+03:00,1.16308,1.16334,1.16308,1.16333,75910000
2026-06-05T10:34:00+03:00,1.16333,1.16338,1.16329,1.16332,57600000
